t_sim,t_wall,phase,s0_deg,s1_deg,prism_m,gripper_state,robot_x,robot_y,obj_x,obj_y,obj_z
134.600,23.982,"11. Insert: move forward, ex",-35.000,20.000,-0.00958,0,0.0195,-1.0333,0.29728030186846255,-1.0468182069052065,0.2180967705330556
135.250,24.109,"11. Insert: move forward, ex",-35.000,20.000,-0.00958,0,0.0236,-1.0333,0.3013621049910747,-1.0467888185775125,0.2182055569734856
135.850,24.217,"11. Insert: move forward, ex",-35.000,20.000,-0.00958,0,0.0277,-1.0333,0.30544507380157904,-1.0467636489730534,0.21831470931419966
136.550,24.348,"11. Insert: move forward, ex",-35.000,20.000,-0.00958,0,0.0318,-1.0333,0.30956178154310815,-1.046746322847322,0.21820556629281757
137.100,24.450,"11. Insert: move forward, ex",-35.000,20.000,-0.00958,0,0.0359,-1.0333,0.3136448297782506,-1.0467189366814194,0.21831471426051602
137.650,24.559,"11. Insert: move forward, ex",-35.000,20.000,-0.00958,0,0.0400,-1.0333,0.31776153782214656,-1.0467014831640145,0.2182055722664087
138.600,24.734,"11. Insert: move forward, ex",-35.000,20.000,-0.00958,0,0.0401,-1.0331,0.31776153782214656,-1.0467014831640145,0.2182055722664087
139.800,24.962,"11. Insert: move forward, ex",-40.000,30.000,-0.00957,0,0.0402,-1.0329,0.31776153782214656,-1.0467014831640145,0.2182055722664087
140.700,25.157,12. Place: put the object on,-25.000,50.000,-0.00956,0,0.0403,-1.0327,0.3694612275965886,-1.0478619126458768,0.16019547757835023
141.950,25.390,12. Place: put the object on,-20.000,60.000,-0.00955,0,0.0404,-1.0324,0.3694612275965886,-1.0478619126458768,0.16019547757835023
142.550,25.508,12. Place: put the object on,-20.000,60.000,-0.00955,0,0.0404,-1.0323,0.3803859696297357,-1.047571819405499,0.13224665746545422
143.450,25.679,12. Place: put the object on,-20.000,60.000,-0.00955,0,0.0404,-1.0322,,,
144.200,25.830,13. Release: open the grippe,-20.000,60.000,-0.00955,0,0.0405,-1.0321,,,
145.600,26.092,13. Release: open the grippe,-20.000,60.000,-0.00655,0,0.0405,-1.0318,,,
146.350,26.238,13. Release: open the grippe,-20.000,60.000,0.00090,0,0.0406,-1.0317,,,
147.150,26.406,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0406,-1.0316,,,
148.100,26.592,14. Retract: arm leaves the ,-20.000,60.000,0.00100,1,0.0407,-1.0315,,,
149.550,26.863,14. Retract: arm leaves the ,-35.000,20.247,0.00089,1,0.0410,-1.0312,,,
150.100,26.968,14. Retract: arm leaves the ,-0.250,-0.002,0.00090,1,0.0406,-1.0312,,,
150.750,27.101,4. Align: translate to slot ,0.000,0.000,0.00090,1,0.0405,-1.0311,,,
152.400,27.400,4. Align: translate to slot ,0.000,0.000,0.00090,1,0.0406,-1.0309,,,
153.550,27.620,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0406,-1.0307,,,
154.050,27.721,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-1.0122,,,
155.050,27.916,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.9568,,,
155.600,28.021,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.9383,,,
156.150,28.136,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.9198,,,
157.150,28.323,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.8829,,,
158.100,28.508,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.8275,,,
159.000,28.685,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.7721,,,
160.000,28.878,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.6983,,,
161.000,29.082,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.6429,,,
161.950,29.270,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.6059,,,
163.000,29.470,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.5505,,,
163.950,29.660,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.5136,,,
164.800,29.841,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.4767,,,
165.300,29.935,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.4582,,,
165.900,30.053,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.4397,,,
166.900,30.253,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.4028,,,
167.800,30.433,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.3659,,,
168.650,30.618,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.3105,,,
169.600,30.789,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.2920,,,
170.150,30.900,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0407,-0.2919,,,
172.200,31.315,5. Approach: move forward to,30.000,0.000,0.00090,1,0.0605,-0.2916,,,
172.850,31.427,5. Approach: move forward to,30.000,0.000,0.00090,1,0.0802,-0.2916,,,
173.850,31.620,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1195,-0.2916,,,
174.750,31.805,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1589,-0.2916,,,
175.300,31.903,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1786,-0.2916,,,
175.950,32.023,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1982,-0.2916,,,
176.750,32.176,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1983,-0.2914,,,
177.550,32.344,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1983,-0.2913,,,
179.050,32.634,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1984,-0.2911,,,
179.800,32.761,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1984,-0.2910,,,
180.750,32.947,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1984,-0.2908,,,
181.700,33.139,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1985,-0.2907,,,
182.250,33.235,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1985,-0.2906,,,
182.900,33.362,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1985,-0.2905,,,
183.450,33.465,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1986,-0.2904,,,
184.000,33.566,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1986,-0.2903,,,
185.050,33.765,6. Gripper camera: is there ,30.000,0.000,0.00090,1,0.1986,-0.2902,,,
186.650,34.081,7. Grasp: close until the fi,30.000,0.000,-0.00360,1,0.1987,-0.2899,,,
188.350,34.367,7. Grasp: close until the fi,30.000,0.000,-0.00610,0,0.1987,-0.2897,0.38,-0.3,0.11
188.950,34.472,7. Grasp: close until the fi,30.000,0.000,-0.00610,0,0.1988,-0.2896,0.38,-0.3,0.11
189.700,34.630,8. Grasped: lift the object,30.000,0.000,-0.00610,0,0.1988,-0.2895,0.38,-0.3,0.11
191.250,34.911,8. Grasped: lift the object,-10.000,20.000,-0.00606,0,0.1989,-0.2892,0.38,-0.3,0.11
191.950,35.027,8. Grasped: lift the object,-35.000,20.000,-0.00606,0,0.1990,-0.2891,0.38,-0.3,0.11
193.600,35.356,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.1807,-0.2888,0.45853274398231303,-0.301908333724412,0.21820775147393962
194.250,35.480,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.1622,-0.2889,0.44011331594380854,-0.30186848188961884,0.21831829571007716
195.250,35.666,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.1254,-0.2889,0.40332410708735034,-0.30183161481939563,0.21820776285034976
196.300,35.871,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.0886,-0.2888,0.3665180298066983,-0.3017913410687865,0.21820776485819487
196.850,35.976,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.0702,-0.2889,0.3481151713864057,-0.30176475328317126,0.21820777185997858
197.500,36.108,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.0518,-0.2889,0.3296955912788303,-0.3017297262566944,0.21831830945901914
198.150,36.230,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.0334,-0.2888,0.31130952081566104,-0.30170886891087145,0.2182077726429964
198.800,36.356,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.0150,-0.2889,0.2929068019687995,-0.30167698810506965,0.21820777730354868
199.750,36.540,9. Retreat: straight back to,-35.000,20.000,-0.00606,0,0.0151,-0.2887,0.2929068019687995,-0.30167698810506965,0.21820777730354868
200.650,36.721,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0151,-0.2886,0.2929068019687995,-0.30167698810506965,0.21820777730354868
202.400,37.039,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.2701,0.2930801907199705,-0.2827146445578739,0.21809767374931527
203.200,37.184,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.2518,0.29306284138851857,-0.26441629183664345,0.21820779906739268
203.750,37.289,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.2336,0.29304692385997966,-0.24612052596150719,0.21831834371345682
204.400,37.413,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.2153,0.29304772240123483,-0.2278331176638558,0.2183183412500152
205.050,37.541,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.1970,0.29306516845616126,-0.2095566890665019,0.21820780851091548
205.750,37.670,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.1788,0.29304931543854085,-0.19125814300948965,0.21831834708160003
206.400,37.789,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.1605,0.2930668276401458,-0.17297899768016095,0.21820781422332708
207.050,37.924,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.1423,0.2930509018792279,-0.154682959406781,0.2183183582051022
207.650,38.033,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.1240,0.2930516923448139,-0.13639528961590514,0.21831836204069233
208.200,38.136,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.1058,0.2930524108516068,-0.11811020481048005,0.2183183610610273
208.800,38.249,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.0875,0.29306970890532746,-0.09983878487624648,0.21820782807133376
209.400,38.373,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.0692,0.29305377662982224,-0.0815425472856382,0.21831836974154384
210.400,38.562,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.0327,0.29305493011260686,-0.04498268277539575,0.21831837287711375
210.950,38.666,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,-0.0145,0.29305550432042676,-0.02670270312575481,0.21831837493051942
211.600,38.789,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.0038,0.2930562844849674,-0.008414724250372641,0.21831837874727578
212.600,38.992,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.0403,0.2930574973475441,0.028148063902482118,0.21831838168295437
213.600,39.200,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.0768,0.2930586379717657,0.06470831298549179,0.21831838725724584
214.600,39.400,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.1133,0.2930765593647894,0.10126291030035081,0.2182078575011579
215.200,39.520,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.1316,0.29306040778353265,0.11955158814554301,0.21831839206481446
215.850,39.646,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.1499,0.2930779594337886,0.13783413335676692,0.21820786098883355
216.400,39.748,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.1681,0.29306187376954135,0.1561255717766821,0.21831840040065204
217.050,39.873,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.1864,0.2930625694388463,0.17441128710590392,0.21831840087751947
218.100,40.080,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.2229,0.2930637558887345,0.21097475080581074,0.21831840327797591
218.600,40.189,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.2411,0.29306438202371454,0.2292578806385227,0.21831840809081499
219.250,40.311,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.2594,0.2930651384515025,0.24754645496201472,0.218318413255834
219.850,40.413,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.2777,0.2930826086294851,0.26582661694375354,0.2182078788910315
220.350,40.514,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.2959,0.2930664459088751,0.28411561446142,0.21831841317710154
221.350,40.716,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.3507,0.2930682319371437,0.3389293904216992,0.21831711861694791
222.300,40.916,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.4055,0.2930812004409254,0.3937394338392284,0.2182147805751296
222.850,41.027,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.4237,0.29308574153996436,0.4120184301960079,0.2182078936778757
223.500,41.150,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.4420,0.2930864843214478,0.43030732718344994,0.218207897625525
224.050,41.256,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.4602,0.29308709493423546,0.44859080398173196,0.21820789794991263
224.750,41.379,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.4785,0.29308783308000874,0.4668797894411276,0.21820790124607908
225.800,41.584,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.5150,0.29308891878013177,0.5034414367656088,0.2182079079213678
226.350,41.695,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.5333,0.2930895868925627,0.5217277965908662,0.21820791031809372
226.900,41.815,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.5515,0.293073538350615,0.5400226786182367,0.2183184487790562
227.450,41.912,10. Carry: translate in fron,-35.000,20.000,-0.00606,0,0.0152,0.5698,0.29307407419539666,0.5583036124968437,0.21831844566206632
