t_sim,t_wall,phase,s0_deg,s1_deg,prism_m,gripper_state,robot_x,robot_y,obj_x,obj_y,obj_z
312.300,59.242,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.2715,0.29230919212120426,-0.28149916781836337,0.21820965104783763
313.200,59.427,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.3081,0.29229262312369475,-0.31805352658508557,0.21832087352569252
314.100,59.620,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.3447,0.2922928080329038,-0.35461952761552407,0.2183208743729677
314.700,59.728,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.3630,0.29229291457838363,-0.37289625937841486,0.21832088634981334
315.300,59.840,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.3814,0.2922930489779405,-0.3911667317664378,0.21832088664734367
315.850,59.945,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.3997,0.29230994002285676,-0.40945201063728776,0.21820965319952834
316.400,60.057,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.4180,0.2922932706627447,-0.4277170027739924,0.2183208894355375
317.450,60.269,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.4729,0.2922942218843099,-0.48259167311107676,0.21831959569659654
318.000,60.376,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.4912,0.29229351562411043,-0.5008673449401764,0.2183208900415341
318.600,60.493,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.5095,0.29229362703888206,-0.5191377151781394,0.21832089028288387
319.650,60.697,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.5461,0.29231057807587674,-0.5557026630400285,0.21820965428998856
320.150,60.796,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.5644,0.2922938648128818,-0.5739738260443984,0.21832088844770398
320.750,60.915,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.5827,0.292293952153004,-0.5922472723239036,0.21832088584848647
321.650,61.093,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.6193,0.29229407860509027,-0.6288098362250315,0.218320891535977
322.650,61.301,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.6559,0.29229419505346627,-0.6653723603889449,0.21832089029545104
323.250,61.411,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.6742,0.2923110577055774,-0.6836543194081662,0.21820965495598327
323.900,61.530,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.6926,0.29229434214290073,-0.701915958531072,0.21832089074005928
324.450,61.637,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.7109,0.2922943937729401,-0.7201956083506765,0.21832089066366495
324.950,61.745,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.7292,0.2922944614203562,-0.7384657941677548,0.21832089385597953
325.500,61.846,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.7475,0.292294501505604,-0.7567485758337419,0.2183208906937822
326.100,61.980,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.7658,0.2923113535420324,-0.7750273099714579,0.21820965541602988
326.700,62.088,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.7841,0.2922946009817193,-0.7932983363153762,0.21832089240292146
327.400,62.218,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.8024,0.2922946522034692,-0.8115684617451803,0.21832089490724998
327.950,62.331,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.8207,0.292294693264581,-0.8298417287930916,0.2183208887656256
328.650,62.471,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.8390,0.292294735223849,-0.8481118215643738,0.2183208906170246
329.250,62.578,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.8573,0.29229477245822416,-0.866381897769968,0.2183208919885884
330.000,62.717,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.8756,0.29231160458637984,-0.8846573753461784,0.21820965448687152
330.950,62.910,10. Carry: translate in fron,-35.000,20.000,-0.00412,0,0.0151,-0.8755,0.29231160458637984,-0.8846573753461784,0.21820965448687152
331.950,63.091,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0152,-0.8753,0.29231160458637984,-0.8846573753461784,0.21820965448687152
333.450,63.387,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0152,-0.8774,0.2923981742107307,-0.8861522493914863,0.21832088792653565
334.050,63.501,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0152,-0.8796,0.2923981729214964,-0.8883572246596708,0.21832088644028652
335.150,63.712,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0152,-0.8863,0.29236631569853466,-0.894976977248299,0.21837133190753572
335.750,63.830,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0152,-0.8885,0.29241495129828665,-0.8972188952127716,0.21820964954398975
336.300,63.934,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0152,-0.8884,0.29241495129828665,-0.8972188952127716,0.21820964954398975
336.850,64.039,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0153,-0.8884,0.29241495129828665,-0.8972188952127716,0.21820964954398975
337.600,64.176,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0195,-0.8883,0.29666132851606813,-0.8968364171235127,0.2183208861066126
338.150,64.280,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0237,-0.8883,0.3008711923801022,-0.8968061135234726,0.21832088840881597
338.800,64.408,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0279,-0.8883,0.30508104700661964,-0.8967694350273743,0.21832088768200264
339.400,64.520,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0321,-0.8883,0.3092908990215866,-0.8967359264278553,0.218320883982891
340.000,64.636,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0363,-0.8883,0.31350074857605725,-0.8967024064651677,0.21832088532348287
340.900,64.816,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0405,-0.8882,0.3177105974938373,-0.8966720610485218,0.21832088593553917
341.850,65.010,"11. Insert: move forward, ex",-35.000,20.000,-0.00412,0,0.0406,-0.8881,0.3177105974938373,-0.8966720610485218,0.21832088593553917
342.750,65.199,"11. Insert: move forward, ex",-25.000,50.000,-0.00410,0,0.0408,-0.8878,0.33512844317773227,-0.8961433744281627,0.21906078659584682
343.350,65.313,12. Place: put the object on,-25.000,50.000,-0.00410,0,0.0407,-0.8878,0.3693984881235313,-0.8958710447247303,0.16017887970403016
344.600,65.545,12. Place: put the object on,-20.000,60.000,-0.00409,0,0.0407,-0.8875,0.3693984881235313,-0.8958710447247303,0.16017887970403016
345.200,65.665,12. Place: put the object on,-20.000,60.000,-0.00409,0,0.0408,-0.8874,0.3802671050241341,-0.895134794397961,0.132255059484079
346.050,65.842,12. Place: put the object on,-20.000,60.000,-0.00409,0,0.0408,-0.8873,,,
347.000,66.020,13. Release: open the grippe,-20.000,60.000,-0.00409,0,0.0408,-0.8871,,,
348.600,66.322,13. Release: open the grippe,-20.000,60.000,-0.00109,0,0.0409,-0.8869,,,
349.400,66.469,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0409,-0.8868,,,
350.300,66.643,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0409,-0.8867,,,
351.250,66.830,14. Retract: arm leaves the ,-20.000,60.000,0.00100,1,0.0409,-0.8865,,,
352.650,67.097,14. Retract: arm leaves the ,-35.000,20.247,0.00095,1,0.0412,-0.8863,,,
355.300,67.601,4. Align: translate to slot ,0.000,0.000,0.00096,1,0.0409,-0.8859,,,
356.800,67.892,4. Align: translate to slot ,0.000,0.000,0.00096,1,0.0410,-0.8857,,,
357.450,68.004,4. Align: translate to slot ,0.000,0.000,0.00096,1,0.0410,-0.8856,,,
358.400,68.192,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.8670,,,
359.350,68.381,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.8303,,,
359.800,68.474,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.8119,,,
360.350,68.573,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.7935,,,
361.350,68.774,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.7199,,,
362.250,68.953,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.6831,,,
363.150,69.137,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.6279,,,
364.050,69.316,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.5727,,,
364.700,69.435,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.5359,,,
365.250,69.550,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.5175,,,
366.200,69.732,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.4807,,,
367.200,69.934,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.4439,,,
367.700,70.027,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.4256,,,
368.250,70.137,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.4072,,,
369.100,70.316,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.3704,,,
370.150,70.520,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.3152,,,
371.100,70.709,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.2784,,,
372.000,70.878,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.2416,,,
372.850,71.048,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.1680,,,
373.900,71.269,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.0760,,,
374.750,71.441,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.0392,,,
375.300,71.542,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,-0.0025,,,
375.800,71.641,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,0.0159,,,
376.750,71.840,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,0.0895,,,
377.650,72.018,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0410,0.1080,,,
378.650,72.207,5. Approach: move forward to,30.000,0.000,0.00096,1,0.0410,0.1081,,,
380.250,72.515,5. Approach: move forward to,30.000,0.000,0.00096,1,0.0608,0.1084,,,
380.800,72.629,5. Approach: move forward to,30.000,0.000,0.00096,1,0.0806,0.1084,,,
381.300,72.721,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1003,0.1083,,,
381.850,72.832,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1201,0.1083,,,
382.750,73.014,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1596,0.1083,,,
383.650,73.199,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1991,0.1083,,,
384.500,73.381,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1992,0.1085,,,
385.250,73.530,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1992,0.1086,,,
386.900,73.839,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1992,0.1088,,,
388.350,74.126,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1992,0.1090,,,
388.950,74.241,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1992,0.1091,,,
389.850,74.421,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1993,0.1092,,,
390.900,74.618,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1993,0.1094,,,
391.800,74.796,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1993,0.1095,,,
392.350,74.898,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1993,0.1096,,,
393.000,75.027,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1993,0.1097,,,
393.550,75.124,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1993,0.1098,,,
394.200,75.248,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1993,0.1099,,,
395.200,75.450,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1994,0.1100,,,
396.350,75.654,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1994,0.1102,,,
397.200,75.826,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1994,0.1103,,,
397.950,75.956,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1994,0.1104,,,
398.500,76.065,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1994,0.1105,,,
399.550,76.267,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1994,0.1106,,,
400.400,76.438,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1810,0.1107,,,
400.950,76.545,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1626,0.1107,,,
401.850,76.727,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.1257,0.1107,,,
402.600,76.902,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.0888,0.1107,,,
403.100,77.003,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.0703,0.1107,,,
403.700,77.117,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.0335,0.1107,,,
404.200,77.219,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.0150,0.1107,,,
404.800,77.337,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.0150,0.1108,,,
405.350,77.440,Slot 4: no object seen -> SK,30.000,0.000,0.00096,1,0.0150,0.1109,,,
406.050,77.598,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0150,0.1110,,,
407.600,77.904,4. Align: translate to slot ,0.000,-0.000,0.00096,1,0.0151,0.1112,,,
408.050,77.998,4. Align: translate to slot ,0.000,0.000,0.00096,1,0.0151,0.1113,,,
408.850,78.176,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0152,0.1507,,,
409.400,78.268,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0152,0.1703,,,
410.350,78.464,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0152,0.2293,,,
411.300,78.656,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0152,0.2686,,,
412.200,78.833,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0152,0.3079,,,
413.100,79.013,4. Align: translate to slot ,30.000,0.000,0.00096,1,0.0152,0.3081,,,
413.900,79.170,5. Approach: move forward to,30.000,0.000,0.00096,1,0.0152,0.3082,,,
415.450,79.479,5. Approach: move forward to,30.000,0.000,0.00096,1,0.0337,0.3084,,,
416.050,79.585,5. Approach: move forward to,30.000,0.000,0.00096,1,0.0520,0.3084,,,
416.950,79.776,5. Approach: move forward to,30.000,0.000,0.00096,1,0.0888,0.3084,,,
417.850,79.953,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1256,0.3084,,,
418.900,80.169,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1808,0.3084,,,
419.450,80.266,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1991,0.3084,,,
420.350,80.445,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1992,0.3085,,,
420.950,80.568,5. Approach: move forward to,30.000,0.000,0.00096,1,0.1992,0.3086,,,
422.850,80.931,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1992,0.3089,,,
423.450,81.055,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1992,0.3090,,,
424.000,81.152,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1992,0.3090,,,
424.600,81.277,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1992,0.3091,,,
425.150,81.376,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1992,0.3092,,,
425.750,81.507,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1992,0.3093,,,
426.300,81.611,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1993,0.3094,,,
426.950,81.734,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1993,0.3095,,,
427.950,81.929,6. Gripper camera: is there ,30.000,0.000,0.00096,1,0.1993,0.3096,,,
428.950,82.128,7. Grasp: close until the fi,30.000,0.000,0.00096,1,0.1993,0.3097,,,
430.400,82.409,7. Grasp: close until the fi,30.000,0.000,-0.00354,1,0.1993,0.3100,,,
432.250,82.722,7. Grasp: close until the fi,30.000,0.000,-0.00554,0,0.1994,0.3102,0.3800014124248167,0.30001310460383174,0.11000000062997563
432.800,82.836,7. Grasp: close until the fi,30.000,0.000,-0.00554,0,0.1994,0.3103,0.3800014124248167,0.30001310460383174,0.11000000062997563
433.550,82.987,8. Grasped: lift the object,30.000,0.000,-0.00554,0,0.1994,0.3104,0.3800014124248167,0.30001310460383174,0.11000000062997563
435.100,83.284,8. Grasped: lift the object,-10.000,20.000,-0.00550,0,0.1995,0.3107,0.3800014124248167,0.30001310460383174,0.11000000062997563
435.950,83.438,8. Grasped: lift the object,-35.000,20.000,-0.00550,0,0.1995,0.3108,0.3800014124248167,0.30001310460383174,0.11000000062997563
436.500,83.546,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.1995,0.3109,0.47686556768366467,0.3025890684217987,0.21804306925161704
437.750,83.788,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.1811,0.3110,0.45841454750794963,0.30283578449519005,0.2180977958464677
438.350,83.905,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.1627,0.3110,0.439923339100028,0.3028870299430943,0.21831897338670542
439.350,84.102,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.1257,0.3110,0.40301219271495065,0.30294229671814943,0.21831897251513616
439.950,84.207,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.1073,0.3110,0.3845565492811609,0.30297321690052975,0.21831897006176837
440.550,84.321,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.0888,0.3110,0.3661007722891734,0.30301070993017215,0.21831896866614692
441.050,84.420,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.0704,0.3110,0.34764518754453433,0.3030383385009943,0.2183189671919863
441.600,84.536,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.0519,0.3110,0.3291894679127545,0.30307254003163286,0.2183189621952319
442.150,84.642,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.0335,0.3110,0.31073387787303564,0.3031001655496425,0.21831896464390826
442.700,84.743,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.0150,0.3110,0.292295049523364,0.3031291346872837,0.21820815846437058
443.300,84.852,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.0150,0.3111,0.292295049523364,0.3031291346872837,0.21820815846437058
443.800,84.959,9. Retreat: straight back to,-35.000,20.000,-0.00550,0,0.0150,0.3112,0.292295049523364,0.3031291346872837,0.21820815846437058
445.700,85.315,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.2930,0.2923421331219267,0.28532274316250045,0.2183189496620776
446.300,85.442,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.2746,0.29235838276067566,0.26691603360553023,0.21820814295760432
447.250,85.628,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.2377,0.29234029835417286,0.23011168709176832,0.2183189405575094
447.750,85.739,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.2193,0.292339775542964,0.2117036128839633,0.21831893771991012
448.400,85.858,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.2008,0.29233896655936387,0.1933086915289319,0.2183189336224579
449.250,86.031,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.1640,0.2923379158113252,0.15649253167959806,0.21831892318606422
449.850,86.152,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.1456,0.29235428569127986,0.1380792505708557,0.21820812646988952
450.650,86.315,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.1271,0.29233648063297235,0.11969281860855324,0.21831892926485175
451.250,86.422,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.1087,0.2923524174515393,0.10129926065636051,0.2182081169671603
452.150,86.615,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.0534,0.2923019481596779,0.046086493566254216,0.21836960180941684
452.750,86.733,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.0349,0.2923336555624654,0.027657408985066245,0.2183189148905631
453.350,86.843,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,0.0165,0.2923330336163495,0.009252607465758539,0.21831891894246136
454.050,86.985,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.0019,0.29233218524783633,-0.009142332845805515,0.21831891522483
454.600,87.087,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.0203,0.29233133127327965,-0.027537274748269135,0.21831891309008522
455.250,87.211,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.0388,0.2923305477416076,-0.045935506540378306,0.2183189095470685
456.200,87.405,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.0756,0.2923292734141091,-0.0827451280307172,0.21831890552535316
457.200,87.607,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.1125,0.29232806443908965,-0.11955804274338669,0.2183189013569775
458.100,87.788,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.1494,0.29232676877855335,-0.15636767595213602,0.21831889598471976
459.050,87.977,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.1862,0.2923255408781351,-0.19318060170658302,0.21831889430303447
459.550,88.078,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.2047,0.29232496170592537,-0.21158871281408548,0.21831888871852212
460.150,88.200,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.2231,0.2923241454446136,-0.2299869603057932,0.218318885197406
460.700,88.304,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.2415,0.29234041028367397,-0.24839696033375028,0.21820807356408434
461.350,88.441,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.2600,0.29232258071500267,-0.26678675001473834,0.2183188814597008
461.950,88.549,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.2784,0.29232175278485995,-0.2851850040360944,0.21831887980951642
462.600,88.685,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.2968,0.29232083982038903,-0.3035799723588763,0.21831887451509358
463.500,88.861,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.3337,0.29231949470332463,-0.3403896455799174,0.21831886353954888
464.050,88.991,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.3521,0.29233581935292713,-0.35880292712175516,0.21820805591816533
464.650,89.102,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.3706,0.29231795929954096,-0.37719273841770706,0.2183188661452518
465.550,89.294,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.4074,0.29231666562924186,-0.4140057074026638,0.21831886322535965
466.100,89.394,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.4259,0.2923159728301942,-0.4324105487289663,0.21831885988995192
466.700,89.515,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.4443,0.2923151132546872,-0.45080881931740396,0.2183188579008391
467.700,89.723,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.4811,0.2923137987602323,-0.48762180146203565,0.21831885297157633
468.200,89.817,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.4996,0.29231292768865325,-0.5060200761691442,0.21831884780388788
468.850,89.953,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.5180,0.29231213866956873,-0.5244216403735116,0.218318850388469
469.400,90.056,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.5364,0.29231126060445767,-0.5428199198234895,0.2183188482304252
470.000,90.177,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.5549,0.2923103795059276,-0.5612182012282252,0.2183188475978119
470.550,90.289,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.5733,0.29230966197173847,-0.5796230575074957,0.2183188419300659
471.200,90.407,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.5917,0.29230860099723016,-0.5980147699094511,0.21831883650690354
472.100,90.596,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.6286,0.2923073352815948,-0.6348310718823453,0.21831882549804144
473.000,90.789,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.6655,0.29230595817674426,-0.6716440823592238,0.2183188295753719
473.700,90.920,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.6839,0.29232217516195635,-0.6900540796542889,0.2182080103710718
474.350,91.049,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.7023,0.292303965845531,-0.7084341000516641,0.2183188251107463
475.300,91.239,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.7207,0.2923031396650547,-0.7268356850056683,0.21831882583528467
475.900,91.342,10. Carry: translate in fron,-35.000,20.000,-0.00550,0,0.0151,-0.7206,0.2923031396650547,-0.7268356850056683,0.21831882583528467
476.600,91.482,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0151,-0.7205,0.2923031396650547,-0.7268356850056683,0.21831882583528467
477.850,91.715,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0151,-0.7239,0.2923622330585179,-0.7297416648746236,0.21831882024313892
478.550,91.841,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0151,-0.7274,0.29236120084144035,-0.733224591180496,0.21831881756277055
479.550,92.040,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0151,-0.7344,0.29235967082845893,-0.7402101658033178,0.21831881353185018
480.550,92.234,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0151,-0.7415,0.292358129301412,-0.7471957465386871,0.21831880563628836
481.450,92.411,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0152,-0.7413,0.292358129301412,-0.7471957465386871,0.21831880563628836
482.300,92.587,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0194,-0.7412,0.29661231970982743,-0.7468236884729156,0.21831880064492792
482.900,92.697,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0236,-0.7412,0.3008287085729051,-0.7467863312313037,0.21831879848044106
483.400,92.800,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0278,-0.7412,0.30506243546863576,-0.7467672096357052,0.21820796505354478
483.950,92.899,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0321,-0.7412,0.30926194419024766,-0.7467280489847483,0.21831879145400013
484.950,93.093,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0405,-0.7412,0.3176953590840098,-0.7466763431833443,0.21831879092966744
485.850,93.279,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0405,-0.7411,0.3176953590840098,-0.7466763431833443,0.21831879092966744
486.350,93.379,"11. Insert: move forward, ex",-35.000,20.000,-0.00550,0,0.0405,-0.7410,0.3176953590840098,-0.7466763431833443,0.21831879092966744
