t_sim,t_wall,phase,s0_deg,s1_deg,prism_m,gripper_state,robot_x,robot_y,obj_x,obj_y,obj_z
376.050,71.405,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0409,0.1079,,,
376.950,71.595,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0409,0.1080,,,
377.650,71.736,5. Approach: move forward to,30.000,0.000,0.00090,1,0.0409,0.1081,,,
379.350,72.041,5. Approach: move forward to,30.000,0.000,0.00090,1,0.0607,0.1083,,,
380.250,72.251,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1398,0.1083,,,
380.900,72.368,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1596,0.1083,,,
381.850,72.554,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1991,0.1083,,,
382.750,72.732,5. Approach: move forward to,30.000,0.000,0.00090,1,0.1992,0.1085,,,
384.800,73.107,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1992,0.1088,,,
386.050,73.345,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1992,0.1089,,,
386.650,73.461,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1992,0.1090,,,
387.550,73.651,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1993,0.1092,,,
388.450,73.821,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1993,0.1093,,,
389.000,73.931,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1993,0.1094,,,
389.600,74.047,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1993,0.1094,,,
390.650,74.255,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1993,0.1096,,,
391.200,74.352,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1993,0.1097,,,
391.800,74.464,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1993,0.1098,,,
392.750,74.638,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1994,0.1099,,,
393.700,74.830,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1994,0.1100,,,
394.600,75.013,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1994,0.1102,,,
395.650,75.218,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1994,0.1103,,,
396.650,75.414,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1994,0.1105,,,
397.150,75.509,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1994,0.1105,,,
397.750,75.625,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1994,0.1106,,,
398.500,75.775,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.1441,0.1106,,,
399.400,75.976,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.0519,0.1106,,,
400.450,76.180,Slot 4: no object seen -> SK,30.000,0.000,0.00090,1,0.0150,0.1107,,,
401.650,76.416,4. Align: translate to slot ,30.000,0.000,0.00090,1,0.0151,0.1109,,,
403.100,76.695,4. Align: translate to slot ,-0.000,0.000,0.00091,1,0.0151,0.1111,,,
403.750,76.817,4. Align: translate to slot ,0.000,0.000,0.00091,1,0.0151,0.1112,,,
404.700,77.005,4. Align: translate to slot ,30.000,0.000,0.00091,1,0.0151,0.1310,,,
405.600,77.189,4. Align: translate to slot ,30.000,0.000,0.00091,1,0.0151,0.1703,,,
406.450,77.357,4. Align: translate to slot ,30.000,0.000,0.00091,1,0.0151,0.2096,,,
407.000,77.466,4. Align: translate to slot ,30.000,0.000,0.00091,1,0.0151,0.2489,,,
407.600,77.598,4. Align: translate to slot ,30.000,0.000,0.00091,1,0.0151,0.2686,,,
408.500,77.779,4. Align: translate to slot ,30.000,0.000,0.00091,1,0.0151,0.3079,,,
409.350,77.951,4. Align: translate to slot ,30.000,0.000,0.00091,1,0.0151,0.3080,,,
410.050,78.102,5. Approach: move forward to,30.000,0.000,0.00091,1,0.0152,0.3081,,,
411.550,78.387,5. Approach: move forward to,30.000,0.000,0.00091,1,0.0336,0.3083,,,
412.050,78.488,5. Approach: move forward to,30.000,0.000,0.00091,1,0.0520,0.3083,,,
412.600,78.596,5. Approach: move forward to,30.000,0.000,0.00091,1,0.0888,0.3083,,,
413.550,78.789,5. Approach: move forward to,30.000,0.000,0.00091,1,0.1624,0.3083,,,
414.100,78.900,5. Approach: move forward to,30.000,0.000,0.00091,1,0.1807,0.3083,,,
414.950,79.086,5. Approach: move forward to,30.000,0.000,0.00091,1,0.1992,0.3084,,,
415.900,79.265,5. Approach: move forward to,30.000,0.000,0.00091,1,0.1992,0.3085,,,
417.950,79.656,6. Gripper camera: is there ,30.000,0.000,0.00091,1,0.1992,0.3088,,,
418.600,79.776,6. Gripper camera: is there ,30.000,0.000,0.00091,1,0.1992,0.3089,,,
419.600,79.968,6. Gripper camera: is there ,30.000,0.000,0.00091,1,0.1992,0.3090,,,
420.600,80.161,6. Gripper camera: is there ,30.000,0.000,0.00091,1,0.1992,0.3092,,,
421.650,80.361,6. Gripper camera: is there ,30.000,0.000,0.00091,1,0.1993,0.3093,,,
422.600,80.541,6. Gripper camera: is there ,30.000,0.000,0.00091,1,0.1993,0.3095,,,
423.600,80.736,6. Gripper camera: is there ,30.000,0.000,0.00091,1,0.1993,0.3096,,,
424.650,80.937,7. Grasp: close until the fi,30.000,0.000,0.00091,1,0.1993,0.3098,,,
425.950,81.194,7. Grasp: close until the fi,30.000,0.000,-0.00209,1,0.1993,0.3099,,,
427.750,81.497,7. Grasp: close until the fi,30.000,0.000,-0.00409,0,0.1994,0.3102,0.3800010254311421,0.300013063451644,0.10999999412824775
428.450,81.636,7. Grasp: close until the fi,30.000,0.000,-0.00409,0,0.1994,0.3103,0.3800010254311421,0.300013063451644,0.10999999412824775
429.000,81.726,7. Grasp: close until the fi,30.000,0.000,-0.00409,0,0.1994,0.3104,0.3800010254311421,0.300013063451644,0.10999999412824775
430.500,82.031,8. Grasped: lift the object,-0.000,19.999,-0.00407,0,0.1996,0.3106,0.3800010254311421,0.300013063451644,0.10999999412824775
431.300,82.180,8. Grasped: lift the object,-35.000,20.000,-0.00407,0,0.1996,0.3107,0.3800010254311421,0.300013063451644,0.10999999412824775
431.900,82.288,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.1996,0.3108,0.47691270718981904,0.3024245740333128,0.21804475649591293
433.100,82.525,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.1812,0.3110,0.4584394197154788,0.30268946108752737,0.21820960320600435
433.800,82.656,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.1627,0.3110,0.4399618279884404,0.3027319681558907,0.21832090840887736
434.350,82.764,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.1442,0.3110,0.42151806247430645,0.30276071710255215,0.21820959755123098
434.950,82.874,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.1258,0.3110,0.4030573466120684,0.30279797550495013,0.21820959386592398
435.950,83.079,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.0889,0.3110,0.36611944002519103,0.30285487022723134,0.21832089456883896
437.050,83.301,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.0519,0.3110,0.3292152432013345,0.3029045434640916,0.21820958595377687
437.600,83.402,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.0335,0.3110,0.31073761791497667,0.302947030903091,0.21832089442685432
438.650,83.610,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.0150,0.3110,0.2922769391036975,0.30298101351935014,0.2183208878972887
439.200,83.720,9. Retreat: straight back to,-35.000,20.000,-0.00407,0,0.0150,0.3111,0.2922769391036975,0.30298101351935014,0.2183208878972887
441.300,84.123,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.2930,0.29237718932651946,0.2851545327216206,0.21809869431838413
441.950,84.247,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.2745,0.29234078237361383,0.2667736942595629,0.21832087426865454
442.550,84.368,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.2561,0.29235704153871445,0.2483641528889038,0.21820955956864102
443.150,84.482,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.2377,0.2923393004746466,0.22997484814007135,0.21832086939941653
443.850,84.610,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.2192,0.292355620969724,0.21156204100862702,0.21820955615646698
444.600,84.750,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.2008,0.29233773464262347,0.19317926098574642,0.21832086621390973
445.650,84.956,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.1639,0.29235332299034616,0.15636539091748863,0.21820954510567497
446.250,85.064,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.1455,0.29235259314082906,0.13796432760188565,0.2182095417633051
446.850,85.190,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.1271,0.29233488478617636,0.11957173626067347,0.2183208513456752
447.400,85.297,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.1086,0.29233421554541716,0.10116740138663274,0.2183208514729722
448.050,85.434,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.0902,0.29233340266761865,0.08276959686303734,0.21832084727939033
449.150,85.638,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.0533,0.29234909503803597,0.04594918465784257,0.21820952971467217
450.100,85.833,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,0.0164,0.2923308882094201,0.00914243507722376,0.21832084253644252
450.600,85.926,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.0020,0.29233019742289595,-0.009261908576313493,0.21832083905938127
451.200,86.050,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.0204,0.2923295039362601,-0.02766625493349257,0.2183208330419083
451.900,86.181,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.0388,0.29232880890599255,-0.046070602601518004,0.21832083548439174
452.550,86.304,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.0573,0.29234466139661097,-0.0644638132370326,0.21820951363206376
453.500,86.502,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.0942,0.2923265550791395,-0.10127712640958089,0.21832083004367464
454.050,86.607,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.1126,0.2923427610806424,-0.1196866665969893,0.21820950714839965
454.750,86.739,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.1310,0.2923249830167183,-0.13807930460268147,0.21832082401011998
455.400,86.860,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.1495,0.29232419129702814,-0.15648039704989708,0.2183208215161731
456.050,86.977,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.1679,0.2923231704325816,-0.1748716933928966,0.21832081761936528
457.050,87.177,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.2048,0.2923219408992988,-0.2116902180046969,0.2183208094455799
457.900,87.361,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.2417,0.2923207107516259,-0.248508752651796,0.2183207988409961
458.500,87.466,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.2601,0.292336966053716,-0.2669215529267146,0.21820948455104
459.100,87.590,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.2785,0.2923191493289232,-0.28531421881844965,0.21832080341466986
459.600,87.689,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.2970,0.2923353299808593,-0.3037237593661517,0.21820947731723295
460.300,87.813,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.3154,0.29231765724168157,-0.3221229639524471,0.21832079928834242
460.800,87.912,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.3338,0.29231682845107027,-0.3405240735510119,0.21832079532953036
461.400,88.032,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.3523,0.2923159960674124,-0.35892518493749215,0.21832079371153756
462.400,88.236,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.3891,0.29231471346643423,-0.3957437421761031,0.21832078906568797
462.950,88.348,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.4076,0.2923308809691718,-0.41415328151135344,0.21820946393808738
463.600,88.473,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.4260,0.2923129441449178,-0.4325427105422154,0.21832078627093804
464.200,88.578,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.4444,0.29231217325414416,-0.45094709618954004,0.2183207850167278
464.750,88.685,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.4629,0.2923112362343922,-0.46934495296167145,0.2183207789093901
465.750,88.889,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.4997,0.2923099194305071,-0.5061635293660832,0.2183207775065094
466.750,89.078,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.5366,0.29230851066496305,-0.5429788483573256,0.21832076799417405
467.600,89.268,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.5735,0.2923071745168508,-0.5797974376021932,0.21832076494652575
468.600,89.470,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.6104,0.2923415216716776,-0.6166295356158723,0.2180985543376595
469.200,89.582,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.6288,0.29232205292673336,-0.6350288371988771,0.21820943465742265
469.800,89.702,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.6472,0.29230413911992775,-0.6534215742063062,0.21832075637883774
470.400,89.809,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.6656,0.2923033307888936,-0.6718259804256107,0.2183207535662095
471.000,89.933,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.6841,0.29231929482755586,-0.6902289897711215,0.21820942355817063
471.550,90.047,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.7025,0.29230153576711126,-0.708628268858733,0.21832075216305813
472.250,90.170,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.7210,0.29230046022578227,-0.7270228868247469,0.21832074678114566
473.150,90.352,10. Carry: translate in fron,-35.000,20.000,-0.00407,0,0.0151,-0.7208,0.29230046022578227,-0.7270228868247469,0.21832074678114566
474.000,90.530,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0151,-0.7207,0.29230046022578227,-0.7270228868247469,0.21832074678114566
475.650,90.835,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0152,-0.7240,0.2923656358771669,-0.7298184648726375,0.21832074457316636
476.300,90.968,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0151,-0.7274,0.29236445659318167,-0.7332494945454249,0.21832074088918885
476.900,91.073,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0151,-0.7309,0.2923804910890534,-0.7366954273600704,0.2182093986687858
477.450,91.182,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0151,-0.7344,0.29236261266904623,-0.7401311469697126,0.21832073405089952
478.050,91.294,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0151,-0.7379,0.2923618636357205,-0.7435785041129875,0.21832073482441344
478.650,91.412,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0151,-0.7413,0.29236084276855756,-0.7470160714295915,0.21832072990641455
479.600,91.588,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0152,-0.7412,0.29236084276855756,-0.7470160714295915,0.21832072990641455
480.500,91.780,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0194,-0.7411,0.2966550923877407,-0.7466550763565906,0.21809849019883587
481.150,91.899,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0236,-0.7411,0.3008399886125127,-0.7466045502694193,0.21832072042610884
482.100,92.094,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0321,-0.7411,0.3092987775466332,-0.7465549858253067,0.21820937446422273
483.100,92.292,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0405,-0.7411,0.3177406874152114,-0.7465036019148995,0.2182093717794924
484.100,92.477,"11. Insert: move forward, ex",-35.000,20.000,-0.00407,0,0.0405,-0.7409,0.3177406874152114,-0.7465036019148995,0.2182093717794924
485.050,92.669,"11. Insert: move forward, ex",-40.000,30.000,-0.00405,0,0.0405,-0.7407,0.3177406874152114,-0.7465036019148995,0.2182093717794924
485.650,92.777,"11. Insert: move forward, ex",-25.000,50.000,-0.00405,0,0.0405,-0.7404,0.33504851367567545,-0.7452032772945385,0.21905917079500514
486.200,92.897,12. Place: put the object on,-25.000,50.000,-0.00405,0,0.0405,-0.7404,0.36922487864564374,-0.7437343387476714,0.16019074400965494
488.000,93.237,12. Place: put the object on,-20.000,60.000,-0.00404,0,0.0406,-0.7400,0.36922487864564374,-0.7437343387476714,0.16019074400965494
488.550,93.350,12. Place: put the object on,-20.000,60.000,-0.00404,0,0.0406,-0.7399,0.38007716730698865,-0.7425701648942634,0.13225464654810498
489.500,93.537,12. Place: put the object on,-20.000,60.000,-0.00404,0,0.0406,-0.7398,,,
490.050,93.640,13. Release: open the grippe,-20.000,60.000,-0.00404,0,0.0406,-0.7397,,,
491.750,93.944,13. Release: open the grippe,-20.000,60.000,-0.00054,0,0.0407,-0.7394,,,
492.450,94.073,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0407,-0.7393,,,
493.200,94.233,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0407,-0.7392,,,
493.750,94.342,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0407,-0.7391,,,
494.300,94.446,14. Retract: arm leaves the ,-20.000,60.000,0.00100,1,0.0407,-0.7391,,,
495.900,94.742,14. Retract: arm leaves the ,-35.000,20.000,0.00058,1,0.0405,-0.7388,,,
496.400,94.845,14. Retract: arm leaves the ,-5.000,-0.002,0.00059,1,0.0405,-0.7389,,,
498.350,95.217,4. Align: translate to slot ,0.000,0.000,0.00059,1,0.0405,-0.7386,,,
498.850,95.317,4. Align: translate to slot ,0.000,0.000,0.00059,1,0.0406,-0.7385,,,
499.550,95.473,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.7201,,,
500.100,95.582,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.7018,,,
501.000,95.777,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.6468,,,
501.950,95.970,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.6101,,,
502.450,96.072,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.5918,,,
503.100,96.196,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.5735,,,
504.050,96.387,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.5368,,,
504.950,96.566,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.5002,,,
505.750,96.746,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.4635,,,
506.650,96.947,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.4085,,,
507.550,97.118,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.3719,,,
508.500,97.307,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.2986,,,
509.450,97.494,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.2436,,,
510.050,97.608,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.2069,,,
510.600,97.724,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.1886,,,
511.150,97.824,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.1702,,,
512.150,98.035,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.0970,,,
512.700,98.143,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.0786,,,
513.700,98.336,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,-0.0236,,,
514.550,98.501,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.0313,,,
515.600,98.708,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.1230,,,
516.550,98.910,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.1780,,,
517.500,99.098,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.2146,,,
518.500,99.301,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.2696,,,
519.500,99.495,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.3063,,,
520.400,99.673,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.3429,,,
521.250,99.857,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.3796,,,
521.750,99.950,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.3979,,,
522.350,100.065,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.4163,,,
523.300,100.253,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.4529,,,
524.250,100.445,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.5079,,,
525.250,100.630,4. Align: translate to slot ,30.000,0.000,0.00059,1,0.0406,0.5080,,,
526.050,100.791,5. Approach: move forward to,30.000,0.000,0.00059,1,0.0406,0.5082,,,
527.650,101.093,5. Approach: move forward to,30.000,0.000,0.00059,1,0.0605,0.5084,,,
528.250,101.217,5. Approach: move forward to,30.000,0.000,0.00059,1,0.0803,0.5084,,,
529.250,101.406,5. Approach: move forward to,30.000,0.000,0.00059,1,0.1199,0.5084,,,
530.300,101.605,5. Approach: move forward to,30.000,0.000,0.00059,1,0.1793,0.5084,,,
531.100,101.771,5. Approach: move forward to,30.000,0.000,0.00059,1,0.1991,0.5084,,,
532.050,101.953,5. Approach: move forward to,30.000,0.000,0.00059,1,0.1992,0.5086,,,
534.400,102.402,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1992,0.5089,,,
535.050,102.522,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1992,0.5090,,,
536.150,102.729,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1992,0.5092,,,
537.000,102.881,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1992,0.5093,,,
537.700,103.010,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1992,0.5094,,,
538.750,103.217,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1993,0.5096,,,
539.400,103.341,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1993,0.5097,,,
539.950,103.445,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1993,0.5097,,,
540.650,103.581,6. Gripper camera: is there ,30.000,0.000,0.00059,1,0.1993,0.5099,,,
541.400,103.703,7. Grasp: close until the fi,30.000,0.000,0.00059,1,0.1993,0.5100,,,
542.950,104.000,7. Grasp: close until the fi,30.000,0.000,-0.00291,1,0.1993,0.5102,,,
544.850,104.333,7. Grasp: close until the fi,30.000,0.000,-0.00491,0,0.1993,0.5105,0.38000061954153447,0.5000090082087906,0.11000000002534323
545.500,104.450,7. Grasp: close until the fi,30.000,0.000,-0.00491,0,0.1993,0.5106,0.38000061954153447,0.5000090082087906,0.11000000002534323
546.200,104.592,8. Grasped: lift the object,30.000,0.000,-0.00491,0,0.1994,0.5107,0.38000061954153447,0.5000090082087906,0.11000000002534323
547.300,104.813,8. Grasped: lift the object,-5.000,20.000,-0.00487,0,0.1994,0.5109,0.38000061954153447,0.5000090082087906,0.11000000002534323
548.150,104.964,8. Grasped: lift the object,-35.000,20.000,-0.00487,0,0.1995,0.5110,0.38000061954153447,0.5000090082087906,0.11000000002534323
549.800,105.281,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.1811,0.5112,0.45830419973402764,0.5051021934182394,0.21820867860317017
550.450,105.405,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.1626,0.5112,0.439834607609808,0.5051468767937224,0.21831976187099156
550.950,105.505,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.1442,0.5112,0.4213825221363874,0.5051771040754737,0.21831976013813997
551.600,105.631,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.1257,0.5112,0.40293029185193513,0.5052105610931447,0.21831976063384284
552.150,105.736,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.1073,0.5112,0.3844781980540844,0.505240785093499,0.21831975374615853
552.850,105.873,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.0888,0.5112,0.36602582011291823,0.5052774694894867,0.21831975899492362
553.400,105.970,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.0704,0.5112,0.34757357610267986,0.505310920656476,0.21831975063721054
554.050,106.094,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.0519,0.5112,0.32912133057515464,0.505344370274251,0.21831975023738592
554.550,106.192,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.0335,0.5112,0.3106863202446833,0.5053698575368616,0.2182086582417906
555.250,106.333,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.0150,0.5113,0.292234067197138,0.5054033066414192,0.2182086548388451
555.850,106.444,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.0150,0.5113,0.292234067197138,0.5054033066414192,0.2182086548388451
556.400,106.545,9. Retreat: straight back to,-35.000,20.000,-0.00487,0,0.0150,0.5114,0.292234067197138,0.5054033066414192,0.2182086548388451
558.150,106.891,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.5301,0.2922696195970218,0.5244067952585284,0.21831973927371978
558.750,107.007,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.5484,0.2922851682993985,0.5427953408358168,0.21820864162008463
559.300,107.113,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.5668,0.2922837569541586,0.5611853630809125,0.21820864110025034
560.050,107.247,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.5851,0.2922649408015755,0.5795865370333418,0.2183197289325715
560.550,107.363,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.6035,0.2922633751102567,0.5979797808194804,0.21831972996980886
561.300,107.489,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.6219,0.2922786177897776,0.6163747892572882,0.2182086325962435
561.850,107.598,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.6402,0.29227719154976267,0.6347648054606363,0.2182086316039561
562.500,107.733,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.6586,0.2922754653140081,0.6531612747235682,0.21820862763024662
563.100,107.851,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.6769,0.2922567702684335,0.6715591926578144,0.21831971912162856
563.750,107.966,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.6953,0.29227214783540384,0.6899509801605994,0.21820862428148607
564.700,108.163,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.7320,0.29225229488997956,0.7267324410948568,0.218319710946421
565.300,108.271,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.7504,0.29226811459672436,0.745114555073457,0.2182086167177661
565.850,108.392,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.7687,0.29224924702579796,0.7635156726542336,0.21831971252082683
566.500,108.513,10. Carry: translate in fron,-35.000,20.000,-0.00487,0,0.0151,0.7871,0.29226506137160296,0.7818977918512725,0.21820861598575164
