t_sim,t_wall,phase,s0_deg,s1_deg,prism_m,gripper_state,robot_x,robot_y,obj_x,obj_y,obj_z
105.250,71.904,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.1096,,,
105.750,72.298,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.1278,,,
106.100,72.681,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.1461,,,
106.550,73.129,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.1643,,,
106.950,73.508,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.1825,,,
107.400,73.870,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.2007,,,
107.800,74.217,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.2190,,,
108.200,74.628,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.2372,,,
108.600,75.034,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.2554,,,
109.050,75.451,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.2736,,,
109.600,75.894,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.2919,,,
110.000,76.315,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.3101,,,
110.500,76.749,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.3283,,,
110.900,77.150,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.3466,,,
111.350,77.618,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.3648,,,
111.800,78.049,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.3830,,,
112.300,78.453,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.4012,,,
112.600,78.755,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.4195,,,
113.100,79.182,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.4377,,,
113.500,79.577,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.4559,,,
113.900,79.973,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.4741,,,
114.400,80.423,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0152,-0.4924,,,
114.900,80.844,4. Align: translate to slot ,30.000,0.000,0.00099,1,0.0153,-0.4923,,,
115.350,81.281,5. Approach: move forward to,30.000,0.000,0.00099,1,0.0153,-0.4922,,,
117.800,83.104,5. Approach: move forward to,30.000,0.000,0.00099,1,0.0346,-0.4918,,,
118.250,83.538,5. Approach: move forward to,30.000,0.000,0.00099,1,0.0538,-0.4918,,,
118.650,83.931,5. Approach: move forward to,30.000,0.000,0.00099,1,0.0729,-0.4918,,,
119.050,84.348,5. Approach: move forward to,30.000,0.000,0.00099,1,0.0921,-0.4918,,,
119.500,84.730,5. Approach: move forward to,30.000,0.000,0.00099,1,0.1113,-0.4918,,,
119.950,85.154,5. Approach: move forward to,30.000,0.000,0.00099,1,0.1304,-0.4918,,,
120.300,85.503,5. Approach: move forward to,30.000,0.000,0.00099,1,0.1496,-0.4918,,,
120.650,85.891,5. Approach: move forward to,30.000,0.000,0.00099,1,0.1688,-0.4918,,,
121.100,86.303,5. Approach: move forward to,30.000,0.000,0.00099,1,0.1879,-0.4918,,,
121.650,86.754,5. Approach: move forward to,30.000,0.000,0.00099,1,0.2071,-0.4918,,,
122.050,87.153,5. Approach: move forward to,30.000,0.000,0.00099,1,0.2071,-0.4917,,,
122.450,87.526,6. Gripper camera: is there ,30.000,0.000,0.00099,1,0.2072,-0.4917,,,
125.100,89.510,6. Gripper camera: is there ,30.000,0.000,0.00099,1,0.2073,-0.4913,,,
125.550,89.932,6. Gripper camera: is there ,30.000,0.000,0.00099,1,0.2073,-0.4912,,,
125.950,90.373,6. Gripper camera: is there ,30.000,0.000,0.00099,1,0.2073,-0.4911,,,
126.350,90.807,7. Grasp: close until the fi,30.000,0.000,0.00099,1,0.2074,-0.4911,,,
129.150,92.981,7. Grasp: close until the fi,30.000,0.000,-0.00151,1,0.2075,-0.4906,,,
129.700,93.530,7. Grasp: close until the fi,30.000,0.000,-0.00701,1,0.2075,-0.4905,,,
130.800,94.430,7. Grasp: close until the fi,30.000,0.000,-0.01001,0,0.2076,-0.4903,0.38000124047777006,-0.4999956653715496,0.1100000017288968
131.250,94.845,7. Grasp: close until the fi,30.000,0.000,-0.01001,0,0.2076,-0.4903,0.38000124047777006,-0.4999956653715496,0.1100000017288968
131.600,95.141,8. Grasped: lift the object,30.000,0.000,-0.01001,0,0.2076,-0.4902,0.38000124047777006,-0.4999956653715496,0.1100000017288968
133.950,97.075,8. Grasped: lift the object,-0.000,20.000,-0.00996,0,0.2075,-0.4898,0.38000124047777006,-0.4999956653715496,0.1100000017288968
134.550,97.524,8. Grasped: lift the object,-35.000,20.000,-0.00996,0,0.2079,-0.4898,0.38000124047777006,-0.4999956653715496,0.1100000017288968
135.050,97.944,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.2079,-0.4897,0.4769666248913409,-0.503055616133295,0.21803984187144437
137.200,99.561,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.1887,-0.4893,0.4577339603301349,-0.5026414229845425,0.21820526854432387
137.700,100.065,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.1694,-0.4893,0.4384547493754867,-0.5026301359597762,0.21809662858388007
138.250,100.507,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.1501,-0.4893,0.4191575559307875,-0.5026105298688961,0.2180966346856849
138.800,101.016,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.1308,-0.4893,0.3998534482489917,-0.5025667885110543,0.2181009947505151
139.400,101.565,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.1115,-0.4893,0.3805562518786308,-0.5025470954006481,0.21810099823803325
139.950,102.031,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.0922,-0.4893,0.3612479115162878,-0.5025453246368179,0.21820528074559709
140.450,102.584,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.0729,-0.4893,0.34196869969463684,-0.5025338237401967,0.21809664471697893
141.000,103.164,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.0536,-0.4893,0.3226715076216586,-0.5025139938909173,0.21809664948014407
141.600,103.654,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.0343,-0.4893,0.30335642041051875,-0.5024836465437902,0.21820529220594231
142.150,104.100,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.0150,-0.4893,0.2840592292183066,-0.5024637196880408,0.2182052922915224
142.500,104.480,9. Retreat: straight back to,-35.000,20.000,-0.00996,0,0.0150,-0.4893,0.2840592292183066,-0.5024637196880408,0.2182052922915224
142.900,104.903,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0151,-0.4892,0.2840592292183066,-0.5024637196880408,0.2182052922915224
145.200,106.796,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.5076,0.28422887404482067,-0.5206315020616978,0.2180966706564082
145.700,107.371,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.5264,0.28421149076241126,-0.5393631212779908,0.21820531343831806
146.300,107.866,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.5452,0.28423047010698277,-0.5581002269722699,0.2180966753431791
146.850,108.514,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.5639,0.28423106071371046,-0.576840072671853,0.21809667691193074
147.400,109.081,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.5826,0.2842137638365858,-0.5955693525730266,0.21820532217342925
147.900,109.542,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.6014,0.28421452212758747,-0.6143046725873456,0.21820532505237944
148.550,110.127,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.6202,0.2842264512877698,-0.6330197793877059,0.21810105062782265
149.100,110.666,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.6389,0.284216205498396,-0.6517706988630279,0.21820533242510987
149.600,111.105,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.6577,0.28420019038642497,-0.6704998515791838,0.21831432113570193
150.100,111.606,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.6764,0.28421755656736136,-0.689245502530748,0.21820533497908567
150.700,112.141,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.6952,0.2842183158767547,-0.7079805967261523,0.21820534050009133
151.200,112.677,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.7140,0.2842372076877131,-0.7267194590458079,0.21809670279090143
151.750,113.249,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.7327,0.28423090088365355,-0.7454327314128592,0.2181010690507496
152.400,113.821,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.7514,0.2842205933991985,-0.764185611528994,0.2182053446861159
152.950,114.317,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.7702,0.28423956779476917,-0.7829220519315381,0.21809671249869733
153.550,114.906,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.7890,0.2842403273702424,-0.8016569122026728,0.2180967181937245
154.200,115.422,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.8077,0.2842343389368332,-0.820360928987611,0.21810108354440216
154.750,115.920,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.8265,0.284242094560832,-0.8391196539423214,0.2180967236106699
155.350,116.426,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.8452,0.28424285355247475,-0.8578543681263027,0.21809672624972554
155.850,116.946,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.8640,0.2842255683711576,-0.876582987534072,0.21820536477802965
156.450,117.449,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.8827,0.28422632825995137,-0.8953176147594121,0.2182053667244589
156.950,117.941,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.9015,0.28422708835521526,-0.9140521973648446,0.21820536932626872
157.550,118.449,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.9203,0.28422784869745604,-0.9327867356512738,0.21820537292868564
158.050,118.939,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.9390,0.2842286090391673,-0.951521229386853,0.21820537746733387
158.500,119.403,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0151,-0.9578,0.28421259996871,-0.9702496876496989,0.21831436575322233
159.150,119.996,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.9765,0.28424106508900726,-0.9889745084130039,0.2181011118532712
159.650,120.524,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-0.9953,0.2842308898455361,-1.0077244448794318,0.21820538534986705
160.200,121.055,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-1.0140,0.28423156703191177,-1.026461084138693,0.21820538846505555
160.700,121.610,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-1.0328,0.2842322446021286,-1.0451976870553927,0.2182053917434456
161.100,122.063,10. Carry: translate in fron,-35.000,20.000,-0.00996,0,0.0152,-1.0327,0.2842322446021286,-1.0451976870553927,0.2182053917434456
161.600,122.557,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0152,-1.0327,0.2842322446021286,-1.0451976870553927,0.2182053917434456
164.000,124.401,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0153,-1.0328,0.28437561891181784,-1.0449957225231836,0.21831439590249424
164.550,124.909,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0153,-1.0332,0.28441101419611436,-1.0454520736365969,0.21809677524349425
165.100,125.445,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0153,-1.0337,0.28440479644761063,-1.0458654530302027,0.21810114456262297
165.700,125.972,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0153,-1.0341,0.28441261120588884,-1.0463289030270642,0.2180967840816927
166.200,126.399,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0153,-1.0346,0.2843786519339816,-1.0467540909349267,0.21831441031411342
166.750,126.961,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0153,-1.0350,0.2844070575019403,-1.04718404553985,0.21810115277372782
167.300,127.394,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0153,-1.0350,0.2844070575019403,-1.04718404553985,0.21810115277372782
167.850,127.935,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0209,-1.0349,0.2900173668709451,-1.0469944870104735,0.21809679606846177
168.400,128.455,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0265,-1.0349,0.2955675581496898,-1.046972437938753,0.21809679728750136
168.950,128.984,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0320,-1.0349,0.3010997203924059,-1.0469443466186366,0.2182054353141215
169.500,129.482,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0376,-1.0349,0.3066331478057775,-1.0469162623447485,0.21831442411225638
169.950,129.954,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0431,-1.0349,0.3122179696432751,-1.0469108205197486,0.21809680709545637
170.450,130.408,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0487,-1.0349,0.3177333680188978,-1.0468766661255637,0.21831442729956713
170.900,130.859,"11. Insert: move forward, ex",-35.000,20.000,-0.00996,0,0.0487,-1.0348,0.3177333680188978,-1.0468766661255637,0.21831442729956713
171.350,131.381,"11. Insert: move forward, ex",-40.000,30.000,-0.00994,0,0.0488,-1.0347,0.3177333680188978,-1.0468766661255637,0.21831442729956713
171.950,131.967,"11. Insert: move forward, ex",-25.000,50.000,-0.00993,0,0.0486,-1.0345,0.3351437961838738,-1.047157730354975,0.21905368437730421
172.550,132.503,12. Place: put the object on,-25.000,50.000,-0.00993,0,0.0488,-1.0344,0.36935209475482333,-1.0478646175736142,0.16018321055033963
174.800,134.346,12. Place: put the object on,-20.000,60.000,-0.00992,0,0.0491,-1.0340,0.36935209475482333,-1.0478646175736142,0.16018321055033963
175.450,134.873,12. Place: put the object on,-20.000,60.000,-0.00992,0,0.0489,-1.0339,0.38031219381450876,-1.0472987334896005,0.1322463925878647
175.900,135.345,12. Place: put the object on,-20.000,60.000,-0.00992,0,0.0490,-1.0338,,,
176.350,135.742,13. Release: open the grippe,-20.000,60.000,-0.00992,0,0.0490,-1.0337,,,
178.550,137.267,13. Release: open the grippe,-20.000,60.000,-0.00842,0,0.0491,-1.0334,,,
178.950,137.481,13. Release: open the grippe,-20.000,60.000,-0.00442,0,0.0491,-1.0333,,,
179.450,137.709,13. Release: open the grippe,-20.000,60.000,0.00008,0,0.0491,-1.0333,,,
179.850,137.878,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0491,-1.0332,,,
180.300,138.119,13. Release: open the grippe,-20.000,60.000,0.00100,1,0.0492,-1.0331,,,
180.550,138.232,14. Retract: arm leaves the ,-20.000,60.000,0.00100,1,0.0492,-1.0331,,,
181.650,138.680,14. Retract: arm leaves the ,-30.000,49.987,0.00075,1,0.0495,-1.0329,,,
182.100,138.887,14. Retract: arm leaves the ,-35.000,20.000,0.00076,1,0.0492,-1.0328,,,
182.450,139.056,14. Retract: arm leaves the ,-20.000,4.991,0.00076,1,0.0493,-1.0329,,,
182.950,139.215,14. Retract: arm leaves the ,0.000,0.000,0.00077,1,0.0490,-1.0328,,,
183.400,139.387,4. Align: translate to slot ,0.000,0.000,0.00077,1,0.0490,-1.0328,,,
184.550,139.784,4. Align: translate to slot ,0.000,0.000,0.00077,1,0.0491,-1.0326,,,
185.000,140.001,4. Align: translate to slot ,0.000,0.000,0.00077,1,0.0491,-1.0325,,,
185.350,140.127,4. Align: translate to slot ,15.000,0.002,0.00077,1,0.0492,-1.0325,,,
185.700,140.261,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-1.0324,,,
186.050,140.406,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-1.0138,,,
186.300,140.507,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.9953,,,
186.600,140.676,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.9768,,,
186.900,141.000,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.9583,,,
187.350,141.363,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.9398,,,
187.750,141.808,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.9213,,,
188.300,142.312,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.9028,,,
188.800,142.713,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.8843,,,
189.250,143.100,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.8658,,,
189.650,143.484,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.8473,,,
190.050,143.880,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.8288,,,
190.400,144.200,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.8103,,,
190.750,144.570,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.7919,,,
191.250,145.014,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.7733,,,
191.650,145.390,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.7549,,,
192.100,145.757,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.7363,,,
192.550,146.138,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.7178,,,
192.950,146.569,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.6993,,,
193.350,146.968,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.6808,,,
193.800,147.419,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.6623,,,
194.250,147.793,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.6438,,,
194.700,148.182,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.6254,,,
195.150,148.614,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.6069,,,
195.500,148.993,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.5884,,,
195.950,149.412,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.5699,,,
196.350,149.800,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.5514,,,
196.850,150.266,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.5329,,,
197.300,150.719,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.5144,,,
197.750,151.136,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.4959,,,
198.100,151.489,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.4774,,,
198.550,151.900,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.4589,,,
198.850,152.295,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.4404,,,
199.300,152.674,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.4219,,,
199.750,153.103,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.4034,,,
200.150,153.517,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.3849,,,
200.650,153.938,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.3664,,,
201.050,154.254,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.3479,,,
201.500,154.642,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.3294,,,
201.900,155.019,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.3109,,,
202.400,155.426,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0491,-0.2924,,,
202.750,155.813,4. Align: translate to slot ,30.000,0.000,0.00077,1,0.0492,-0.2923,,,
203.200,156.191,5. Approach: move forward to,30.000,0.000,0.00077,1,0.0492,-0.2922,,,
205.750,158.174,5. Approach: move forward to,30.000,0.000,0.00077,1,0.0690,-0.2918,,,
206.200,158.568,5. Approach: move forward to,30.000,0.000,0.00077,1,0.0887,-0.2919,,,
206.600,158.966,5. Approach: move forward to,30.000,0.000,0.00077,1,0.1085,-0.2919,,,
207.000,159.339,5. Approach: move forward to,30.000,0.000,0.00077,1,0.1282,-0.2919,,,
207.450,159.689,5. Approach: move forward to,30.000,0.000,0.00077,1,0.1479,-0.2919,,,
207.800,160.052,5. Approach: move forward to,30.000,0.000,0.00077,1,0.1677,-0.2919,,,
208.200,160.406,5. Approach: move forward to,30.000,0.000,0.00077,1,0.1874,-0.2919,,,
208.550,160.729,5. Approach: move forward to,30.000,0.000,0.00077,1,0.2071,-0.2919,,,
208.850,161.155,5. Approach: move forward to,30.000,0.000,0.00077,1,0.2071,-0.2918,,,
209.350,161.530,6. Gripper camera: is there ,30.000,0.000,0.00077,1,0.2072,-0.2918,,,
211.550,163.201,6. Gripper camera: is there ,30.000,0.000,0.00077,1,0.2072,-0.2914,,,
212.000,163.601,6. Gripper camera: is there ,30.000,0.000,0.00077,1,0.2072,-0.2914,,,
212.400,163.989,6. Gripper camera: is there ,30.000,0.000,0.00077,1,0.2073,-0.2913,,,
212.800,164.358,7. Grasp: close until the fi,30.000,0.000,0.00077,1,0.2073,-0.2912,,,
215.150,166.029,7. Grasp: close until the fi,30.000,0.000,-0.00073,1,0.2074,-0.2909,,,
215.650,166.556,7. Grasp: close until the fi,30.000,0.000,-0.00573,1,0.2074,-0.2908,,,
216.650,167.470,7. Grasp: close until the fi,30.000,0.000,-0.00873,0,0.2074,-0.2907,0.3800018287088781,-0.299991325923714,0.10999986757644832
217.100,167.866,7. Grasp: close until the fi,30.000,0.000,-0.00873,0,0.2074,-0.2906,0.3800018287088781,-0.299991325923714,0.10999986757644832
217.450,168.194,8. Grasped: lift the object,30.000,0.000,-0.00873,0,0.2074,-0.2905,0.3800018287088781,-0.299991325923714,0.10999986757644832
219.500,169.704,8. Grasped: lift the object,5.000,20.000,-0.00868,0,0.2073,-0.2902,0.3800018287088781,-0.299991325923714,0.10999986757644832
220.050,170.142,8. Grasped: lift the object,-35.000,20.000,-0.00868,0,0.2076,-0.2901,0.3800018287088781,-0.299991325923714,0.10999986757644832
220.600,170.616,9. Retreat: straight back to,-35.000,20.000,-0.00868,0,0.2077,-0.2900,0.4769158311253583,-0.30174243770221987,0.21804055205895306
222.900,172.285,9. Retreat: straight back to,-35.000,20.000,-0.00868,0,0.1885,-0.2897,0.45770067719141555,-0.30128350023532335,0.21810156479702547
223.400,172.758,9. Retreat: straight back to,-35.000,20.000,-0.00868,0,0.1692,-0.2897,0.43841736629527545,-0.3012749939039123,0.2182058916458916
223.900,173.174,9. Retreat: straight back to,-35.000,20.000,-0.00868,0,0.1499,-0.2897,0.41912794625411365,-0.30124302977269557,0.21831538417268925
224.500,173.636,9. Retreat: straight back to,-35.000,20.000,-0.00868,0,0.1307,-0.2897,0.3998826104810672,-0.30120762187949035,0.2181015720626887
